Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S3;8;SAO PAULO;SP;03/2023;7.294.283;0;0;0;0;0;0;0;0;0;236;879;884;154;0;0;2.153;36.049;929.210;2.463.855;3.307.574;483.081;1.386;0;7.221.156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;379;10.976;26.068;30.686;2.862;4;0;70.975;0
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;03/2023;6.690.710;41.177;330.156;994.549;1.996.692;1.227.566;414.172;0;5.004.313;235;259;264;108;37;6;0;909;43;100;161;27;0;0;0;331;0;0;0;0;0;0;0;0;137.378;856.865;282.709;118.829;5.507;0;0;1.401.288;0;0;0;0;0;0;0;0;23.759;33.262;64.060;102.008;42.292;18.487;0;283.869;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;03/2023;6.593.397;19.618;455.320;1.233.106;2.431.618;1.471.079;803.052;0;6.413.792;12;12.212;30.056;46.396;15.015;6.086;5;109.781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6.877;18.354;37.266;175;83;0;62.756;0;0;0;0;0;0;0;0;113;477;1.193;2.073;1.310;1.831;70;7.067;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;03/2023;6.175.232;0;0;0;0;0;0;0;0;5.230;7.602;4.028;61;0;0;0;16.920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.635.762;3.242.133;1.214.189;65.899;329;0;0;6.158.311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO GM S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;03/2023;5.983.820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47.089;781.280;1.951.347;2.646.157;552.643;5.303;0;5.983.820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;03/2023;5.972.616;6.878;304.940;800.840;1.392.499;768.740;384.529;0;3.658.426;362;17.681;29.713;34.802;5.720;134;0;88.412;8.217;286.328;706.250;1.004.866;192.631;2.564;0;2.200.855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.094;829;10.000;0;0;0;24.923;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;03/2023;5.924.586;0;0;0;0;0;0;0;0;73.953;131.619;221.500;202.077;14.009;0;0;643.157;175.458;543.634;1.196.062;1.405.555;108.617;0;0;3.429.326;0;0;0;0;0;0;0;0;757.666;653.299;189.837;25.714;0;0;0;1.626.515;0;0;0;0;0;0;0;0;24.998;88.856;106.152;5.582;0;0;0;225.588;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;03/2023;5.744.542;30;21;33;0;0;0;0;84;224.257;266.401;274.697;43.990;1.399;1.285;0;812.028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;949.720;2.719.457;1.222.281;40.972;0;0;0;4.932.430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;03/2023;5.638.787;492;16.164;42.440;64.485;16.925;199;0;140.706;1.875;6.243;11.510;7.200;66;10;0;26.904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.631;28.732;9.965;293;0;0;0;42.621;3.944;230.566;192.668;8.253;2.080;1.362;0;438.873;240.874;2.894.496;1.808.357;42.321;2.493;1.124;18;4.989.683;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;03/2023;5.562.770;7.925;129.471;373.103;752.643;529.755;841.899;0;2.634.797;7.614;43.426;101.682;107.395;39.367;6.581;0;306.065;462;3.847;10.941;20.366;6.074;46;0;41.736;369;16.818;49.829;131.328;128.187;572.798;611.619;1.510.948;28.422;542.177;19.780;1.232;0;0;0;591.611;513;6.545;114.896;75.183;48.530;23.947;0;269.614;8.237;74.228;50.625;50.684;15.324;8.737;164;208.000;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;03/2023;4.804.613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.331;84.558;243.153;584.080;515.800;1.887.159;1.445.189;4.764.269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;926;2.620;6.529;5.780;20.148;4.236;40.344;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S3;9;BLUMENAU;SC;03/2023;4.687.083;133;2.635;7.131;12.250;4.602;3.535;0;30.285;68.008;385.848;938.903;1.114.192;228.131;170.152;9.184;2.914.419;2.841;30.357;78.501;115.283;18.070;445;0;245.498;27;5.744;16.317;37.328;29.561;76.590;25.324;190.892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89.009;201.666;477.305;404.216;91.258;42.218;317;1.305.989;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;03/2023;4.403.779;0;0;0;0;0;0;0;0;46;58;36;0;0;0;0;140;75.144;623.743;1.594.827;1.939.552;170.371;1;0;4.403.639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S3;9;BEBEDOURO;SP;03/2023;4.161.589;21;685;2.686;6.201;2.562;0;0;12.156;18.593;327.573;537.291;575.549;199.046;19.360;632;1.678.045;651;18.020;43.186;64.850;15.486;37;0;142.231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.746;346.423;1.339.351;347.645;75.211;2.085;0;2.114.462;20.842;88.909;50.266;52.284;1.917;477;0;214.695;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;03/2023;3.571.457;695;14.581;51.032;95.978;48.794;34.835;0;245.915;7.696;87.381;114.546;121.455;10.053;105;0;341.235;998;20.563;55.008;104.692;29.584;95;0;210.939;0;38;108;281;282;1.271;1.577;3.557;17.737;172.554;57.858;337;0;0;0;248.486;691;355.586;161.076;382.386;146.827;21.885;0;1.068.450;5.392;403.558;658.359;325.164;48.598;11.803;0;1.452.873;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15.581.638;n1;I;2;S4;14;PORTO ALEGRE;RS;03/2023;3.422.502;25.110;231.900;579.761;1.023.129;533.063;239.575;22;2.632.561;41.809;107.516;195.004;250.120;109.142;86.346;0;789.937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;5;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79.342.069;b3S;I;2;S4;9;MARINGA;PR;03/2023;3.210.217;1.524;26.099;74.810;150.211;98.698;77.169;22;428.532;6.203;54.474;100.900;91.068;14.031;4.408;0;271.084;447;7.619;19.773;30.910;8.173;16;0;66.938;0;0;0;0;0;0;0;0;18.580;200.757;73.888;752;0;0;0;293.976;2.357;538.816;619.987;412.673;98.947;26.259;0;1.699.040;11.941;97.174;146.867;133.951;46.031;14.684;0;450.647;0
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;03/2023;3.195.793;0;0;0;0;0;0;0;0;4;472;672;345;119;57;0;1.669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;672.312;1.716.688;606.568;13.109;0;0;0;3.008.677;0;0;0;0;0;0;0;0;1.840;45.179;84.712;53.715;0;0;0;185.446;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;03/2023;3.156.316;713;8.569;23.315;37.155;17.055;8.418;0;95.226;7.393;58.445;106.286;111.667;17.180;840;0;301.811;1.729;18.263;52.690;89.035;22.508;122;0;184.348;0;0;0;0;0;0;0;0;25.817;154.887;61.248;747;0;0;0;242.698;2.156;428.722;561.439;260.097;88.130;54.359;0;1.394.904;15.379;133.767;209.724;252.592;162.050;163.817;0;937.330;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;03/2023;3.090.015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.795;158.783;494.686;1.021.731;689.931;673.759;0;3.042.684;68;5.579;8.051;14.240;7.837;11.556;0;47.331;0
BANCO DIGIMAIS S.A.;92.874.270;b1;I;3;S4;8;SAO PAULO;SP;03/2023;2.951.463;348;1.733;4.521;3.200;7;0;0;9.808;1.408;1.503;2.880;3.499;350;0;0;9.640;360.431;350.434;815.577;1.225.915;164.078;604;0;2.917.039;0;0;0;0;0;0;0;0;7.919;5.744;1.220;10;0;0;0;14.893;0;0;0;0;0;0;0;0;5;54;19;4;0;0;0;82;0
MASTER;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;03/2023;2.849.351;48.960;297.048;728.641;964.822;256.106;61.446;0;2.357.024;5.114;11.816;23.385;17.175;9.045;4.948;34;71.516;0;0;0;0;0;0;0;0;1.133;2.333;6.070;9.773;4.402;4.139;654;28.502;16.463;309.753;27.030;182;0;0;0;353.428;0;0;0;0;0;0;0;0;98;948;11.740;8.875;6.525;10.246;448;38.881;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;03/2023;2.790.120;4.618;131.452;368.187;531.346;276.953;131.344;0;1.443.900;411.001;512.050;408.397;12.778;1.699;34;7;1.345.964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;8;12;0;0;0;0;19;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;03/2023;2.731.080;566;14.983;42.859;88.804;62.397;117.694;0;327.303;3.386;34.445;64.443;58.908;10.251;3.530;0;174.962;655;15.133;38.992;69.561;16.049;24;0;140.413;0;2;5;13;14;77;102;211;6.382;84.574;29.791;177;0;0;0;120.923;3.730;277.523;865.861;167.365;61.332;20.308;0;1.396.119;5.388;67.478;137.411;178.774;88.802;93.292;3;571.148;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;03/2023;2.728.995;0;0;0;0;0;0;0;0;0;152.486;528.934;1.790.884;37.000;0;0;2.509.303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.969;4.122;193.600;0;0;0;219.691;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;03/2023;2.700.078;1;43;101;166;20;0;0;331;5.079;189.497;415.812;398.160;116.228;14.237;0;1.139.013;115;6.548;12.112;18.871;3.670;12;0;41.329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.221;551.842;539.461;255.493;114.197;13.880;0;1.478.094;4.145;22.982;9.143;803;522;2.615;1.102;41.312;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;03/2023;2.598.128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.771;8.108;19.638;7.485;460;0;45.463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.331.201;645.953;93.537;66.428;65.682;0;2.202.802;854;172.334;21.051;129.594;12.529;13.502;0;349.864;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;03/2023;2.516.295;925;15.894;44.534;81.964;47.650;29.330;0;220.297;2.929;20.090;42.203;39.390;3.998;185;0;108.795;1.063;16.763;44.014;74.754;19.666;83;0;156.343;0;142;305;803;792;3.451;4.043;9.536;17.710;178.307;65.570;573;0;0;0;262.161;405;284.318;710.020;261.223;119.483;90.449;0;1.465.897;7.471;57.199;69.660;81.910;34.277;42.748;1;293.265;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;03/2023;2.494.792;1.557;19.380;58.683;112.823;69.036;44.486;0;305.965;14.851;114.662;276.042;245.558;47.259;224;0;698.596;1.591;18.781;52.545;101.591;25.706;110;0;200.324;0;0;0;0;0;0;0;0;36.597;173.425;60.272;375;0;0;0;270.669;2.527;111.134;167.489;234.934;33.763;2.100;0;551.948;14.903;109.176;256.669;75.113;11.209;220;0;467.291;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;03/2023;2.408.802;22;1.608;4.897;8.811;4.822;3.908;0;24.068;7.021;77.339;130.748;127.798;13.147;17;0;356.071;1.018;15.274;39.884;69.346;19.780;185;0;145.487;3;102;189;499;501;2.679;5.160;9.132;9.111;65.574;22.474;135;0;0;0;97.294;6.593;413.373;389.787;487.234;176.845;12.534;0;1.486.366;6.171;90.006;133.431;43.115;13.974;3.688;0;290.384;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;03/2023;2.359.707;293;2.779;6.661;14.755;10.623;6.446;0;41.557;18.408;205.897;306.851;259.976;61.379;10.048;0;862.560;837;14.105;33.483;60.090;17.046;266;0;125.828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.930;340.807;462.472;314.079;93.145;9.960;0;1.229.393;14.421;74.715;8.259;1.002;1.091;882;0;100.370;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;03/2023;2.349.011;0;0;0;0;0;0;0;0;5.024;64.103;185.830;278.488;143.657;38.770;29;715.900;341;5.792;16.972;32.626;12.661;292;0;68.684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.491;216.063;681.785;364.475;155.255;12.867;0;1.432.936;8.451;71.760;17.461;12.991;9.235;11.202;392;131.491;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b1;I;3;S4;8;GUARULHOS;SP;03/2023;2.223.016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56.100;222.481;545.141;1.159.026;240.267;0;0;2.223.016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;03/2023;2.203.977;102;3.068;6.399;10.629;5.213;1.111;82;26.604;19.289;234.830;498.662;874.453;442.262;103.146;4.731;2.177.373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;03/2023;2.079.989;130;3.249;8.817;13.387;4.320;3.442;0;33.345;4.136;38.199;77.364;85.760;17.495;6.787;19;229.761;449;9.474;26.406;45.487;11.464;42;0;93.324;0;0;0;0;0;0;0;0;9.536;111.835;39.138;211;0;0;0;160.721;3.195;288.634;478.173;167.483;101.457;93.958;0;1.132.899;6.261;58.545;93.942;112.161;70.839;87.841;351;429.939;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;03/2023;2.059.974;67;1.338;3.719;5.746;1.687;595;0;13.151;3.797;39.389;66.583;54.334;3.725;843;0;168.671;212;8.168;18.653;37.600;10.644;8;0;75.285;0;0;0;0;0;0;0;0;6.481;64.111;22.917;105;0;0;0;93.613;5.623;590.694;443.697;244.915;32.814;4.017;0;1.321.761;6.682;105.972;116.554;112.005;36.758;9.522;0;387.493;0
MERCADO PAGO INSTITUIÇÃO DE PAGAMENTO LTDA.;10.573.521;n4;I;2;S4;41;OSASCO;SP;03/2023;2.007.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.470.051;500.658;36.296;0;0;0;2.007.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;03/2023;1.959.523;495;11.904;38.421;78.783;54.639;38.832;0;223.074;4.271;49.077;87.245;67.075;11.643;705;0;220.016;418;13.106;35.185;58.428;14.349;77;0;121.563;0;0;0;0;0;0;0;0;12.903;115.047;42.074;290;0;0;0;170.313;1.602;304.041;255.088;97.368;23.943;3.139;0;685.180;10.945;122.267;184.396;135.422;56.994;29.352;0;539.376;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;03/2023;1.836.280;159;95.836;252.701;475.915;274.097;155.649;0;1.254.358;56;43.536;99.902;175.502;89.949;65.689;0;474.634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236;38.585;41.922;14.355;5.532;6.660;0;107.289;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;03/2023;1.798.712;552;12.541;36.197;74.923;50.399;32.075;0;206.687;4.200;29.764;63.823;47.657;3.910;109;0;149.463;277;5.840;15.751;28.536;6.634;6;0;57.044;0;0;0;0;0;0;0;0;13.644;104.848;35.290;247;0;0;0;154.029;4.643;240.015;281.540;263.690;61.289;6.082;0;857.259;7.680;110.291;198.235;49.543;8.372;109;0;374.229;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;03/2023;1.753.770;281;7.565;20.861;47.889;35.801;38.327;0;150.724;12.709;75.201;177.976;301.000;92.567;52.565;0;712.018;682;10.659;29.448;61.531;18.534;87;0;120.941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;898;106.910;239.591;128.864;111.075;127.492;0;714.831;14.733;23.481;12.822;1.882;1.339;1.001;0;55.257;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;03/2023;1.745.480;4;734;1.886;4.749;3.741;3.803;0;14.918;10.133;80.395;165.677;346.888;135.081;186.484;1.139;925.797;805;7.578;19.245;37.210;9.728;83;0;74.649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.239;148.463;226.061;233.145;41.931;7.298;0;658.137;28.290;37.896;2.328;1.499;866;1.101;0;71.980;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM;37.442.605;b3S;I;2;S4;9;COLIDER;MT;03/2023;1.739.710;963;13.342;40.965;76.757;45.247;38.511;0;215.785;10.436;51.852;106.270;103.513;9.089;166;0;281.326;1.430;22.019;58.310;109.638;26.836;193;0;218.426;7;119;246;640;646;2.967;4.385;9.009;23.749;115.906;38.023;177;0;0;0;177.854;3.001;46.148;115.117;221.465;129.387;39.768;0;554.886;12.390;59.392;102.791;73.333;26.994;7.490;34;282.425;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;S4;8;PORTO ALEGRE;RS;03/2023;1.698.248;18.377;91.292;232.626;395.755;191.271;54.509;0;983.831;215;87.306;212.053;295.120;93.570;23.901;0;712.166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381;849;291;1;0;0;0;1.522;0;0;0;0;0;0;0;0;102;155;211;201;60;0;0;729;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;03/2023;1.692.482;174;4.950;13.511;30.362;18.042;2.980;0;70.020;21.614;233.725;398.527;213.457;30.216;452;0;897.990;845;9.775;27.111;52.324;7.247;0;0;97.302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.540;84.126;236.964;202.662;38.377;13.048;0;576.717;11.399;25.811;9.417;2.768;1.009;50;0;50.454;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;03/2023;1.605.619;2.477;8.921;27.143;53.794;33.397;25.378;0;151.110;5.274;22.046;41.737;55.377;6.872;1.274;0;132.579;516;5.773;14.917;26.989;6.274;36;0;54.504;2;51;108;278;285;1.416;1.846;3.986;8.006;47.941;15.135;53;0;0;0;71.134;3.049;297.395;256.648;249.109;27.969;0;0;834.170;7.933;60.586;161.360;76.303;32.816;19.138;0;358.135;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;03/2023;1.597.038;143;3.096;8.738;15.393;7.791;8.778;0;43.938;2.507;34.480;77.062;94.203;26.451;11.879;0;246.583;1.707;30.515;83.690;153.242;45.283;712;0;315.150;48;557;1.201;3.136;3.025;12.637;13.201;33.806;12.561;186.133;73.557;724;0;0;0;272.974;568;56.683;84.560;67.925;38.570;38.243;0;286.549;6.019;50.360;79.823;130.154;70.641;61.015;25;398.038;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;03/2023;1.576.374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.179;219.510;595.522;724.092;26.058;12;0;1.576.374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCADO CRÉDITO SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;37.679.449;n1;I;2;S4;14;OSASCO;SP;03/2023;1.558.464;0;0;0;0;0;0;0;0;30.441;108.979;58.096;1.335;0;0;0;198.851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.037.480;239.487;80.918;1.727;0;0;0;1.359.613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;03/2023;1.556.430;18;720;1.976;3.263;1.130;511;0;7.618;2.683;35.090;68.654;78.102;18.834;16.686;1;220.050;463;13.350;36.749;64.498;17.568;168;0;132.797;14;1.945;4.316;11.125;10.772;47.211;48.770;124.153;8.710;145.516;55.424;457;0;0;0;210.107;653;150.228;100.555;83.562;67.408;68.628;0;471.033;5.930;58.084;63.005;101.381;66.504;95.639;128;390.672;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3.566.655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;03/2023;1.505.892;219;4.056;12.152;22.392;12.805;9.178;0;60.803;3.095;24.703;58.468;36.276;4.971;12;0;127.526;315;4.359;11.673;19.722;3.248;53;0;39.369;0;12;29;77;75;382;717;1.292;14.416;101.164;38.322;238;0;0;0;154.141;6.601;158.555;269.812;237.083;40.083;4.908;0;717.042;7.182;89.336;264.158;40.418;3.977;648;0;405.719;0
