Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S3;8;SAO PAULO;SP;06/2023;7.469.160;0;0;0;0;0;0;0;0;0;354;788;862;166;2;0;2.172;38.379;1.000.048;2.518.630;3.358.182;476.333;1.083;0;7.392.655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457;11.509;27.652;31.813;2.874;28;0;74.332;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;06/2023;6.817.996;19.531;472.081;1.277.401;2.504.597;1.514.375;814.506;0;6.602.492;2;16.842;38.944;59.202;18.750;7.362;4;141.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;7.007;16.109;26.531;12.244;5.701;0;67.606;0;0;0;0;0;0;0;0;127;496;1.129;1.971;1.288;1.723;58;6.792;0
BANCO GM S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;06/2023;6.341.958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44.743;806.657;2.024.599;2.859.073;602.749;4.137;0;6.341.958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;06/2023;6.209.023;0;0;0;0;0;0;0;0;4.398;6.761;3.409;50;0;0;0;14.619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.662.835;3.167.100;1.286.071;78.152;246;0;0;6.194.404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;06/2023;5.967.890;7.951;137.106;388.295;779.241;552.543;899.038;0;2.764.174;7.111;43.433;105.800;108.038;40.016;6.087;0;310.485;450;3.726;10.486;19.335;5.303;24;0;39.325;399;19.043;56.640;149.871;146.399;656.274;717.202;1.745.828;35.894;556.703;18.098;826;0;0;0;611.520;1.001;26.378;104.541;81.347;53.080;26.241;0;292.589;7.599;65.253;50.716;53.271;17.023;9.947;159;203.968;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;06/2023;5.930.372;7.270;318.238;805.097;1.415.373;766.893;365.646;0;3.678.517;271;11.748;31.450;36.458;4.453;120;0;84.499;10.177;267.096;727.774;962.128;175.049;2.810;0;2.145.033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.443;7.940;12.940;0;0;0;22.323;0
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;06/2023;5.901.839;40.439;311.063;945.629;1.889.880;1.157.974;306.952;0;4.651.937;146;162;125;79;32;3;0;547;51;79;90;8;0;0;0;229;0;0;0;0;0;0;0;0;164.099;538.613;163.566;87.675;1.070;0;0;955.022;0;0;0;0;0;0;0;0;33.651;37.460;62.585;99.869;42.349;18.189;0;294.104;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;06/2023;5.691.084;7;17;14;0;0;0;0;39;200.024;252.963;257.976;42.964;2.477;2.187;0;758.591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;975.461;2.720.695;1.197.735;38.562;2;0;0;4.932.455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;06/2023;5.375.279;0;0;0;0;0;0;0;0;74.603;135.587;243.926;207.035;14.216;0;0;675.367;173.395;555.108;1.214.920;1.408.386;114.080;0;0;3.465.889;0;0;0;0;0;0;0;0;426.323;433.644;148.478;23.624;4;0;0;1.032.073;0;0;0;0;0;0;0;0;24.991;81.839;90.656;4.463;0;0;0;201.949;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;06/2023;5.216.440;477;9.632;45.180;68.008;18.785;321;0;142.403;2.267;5.517;12.112;7.686;130;11;0;27.723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.158;29.957;10.170;464;0;0;0;44.748;3.484;100.347;165.898;159.725;2.096;1.293;0;432.843;217.873;2.678.338;1.649.299;18.128;3.806;1.255;24;4.568.723;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;06/2023;4.890.403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.824;88.076;244.571;593.750;524.593;1.919.935;1.465.639;4.841.388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;1.082;3.089;7.690;6.902;24.421;5.708;49.014;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S3;9;BLUMENAU;SC;06/2023;4.735.145;134;2.934;7.859;13.309;4.780;3.349;0;32.365;73.310;400.086;945.271;1.084.732;228.290;159.829;7.936;2.899.453;3.068;31.563;81.129;116.828;19.293;509;0;252.390;45;7.443;21.111;48.224;38.216;98.669;32.938;246.646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85.997;203.575;477.779;401.834;92.855;41.842;410;1.304.291;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;06/2023;4.706.850;0;0;0;0;0;0;0;0;42;49;49;0;0;0;0;140;86.190;684.458;1.690.937;2.047.891;197.218;15;0;4.706.710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S3;9;BEBEDOURO;SP;06/2023;4.343.843;38;734;2.890;6.632;2.534;1;0;12.830;14.785;275.821;576.044;638.710;212.095;36.025;632;1.754.113;650;16.894;42.127;64.113;15.531;88;0;139.404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.045;431.682;1.293.444;395.372;93.297;2.637;0;2.222.476;23.009;95.304;46.734;48.207;1.378;388;0;215.021;0
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;06/2023;3.667.612;0;1;1;0;0;0;0;1;405;9.980;10.724;3.146;1.088;484;0;25.827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;762.109;1.986.870;673.740;10.237;0;0;0;3.432.957;0;0;0;0;0;0;0;0;1.773;52.846;95.987;58.221;0;0;0;208.827;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;06/2023;3.345.028;706;15.011;51.003;94.509;47.475;33.290;0;241.993;8.873;51.914;115.180;110.480;7.776;80;0;294.303;946;18.681;55.556;98.588;25.498;51;0;199.319;0;119;259;704;668;3.077;4.095;8.921;19.547;184.929;61.609;369;0;0;0;266.453;1.917;74.026;205.322;366.115;111.739;23.783;0;782.902;9.032;218.309;922.590;350.582;42.418;8.206;0;1.551.137;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;06/2023;3.323.437;6.167;79.200;168.422;397.469;351.995;595.703;7;1.598.963;11.131;57.502;200.292;204.227;108.562;31.372;96;613.182;0;0;0;0;0;0;0;0;293;5.606;16.868;43.375;41.865;176.252;140.728;424.987;56.880;250.460;77.058;322;0;0;0;384.720;7.484;15.254;107.012;79.968;41.914;20.425;0;272.057;1.433;13.454;12.232;1.649;372;388;0;29.528;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15.581.638;n1;I;2;S4;14;PORTO ALEGRE;RS;06/2023;3.279.893;24.287;244.431;589.893;1.035.406;532.382;226.308;29;2.652.737;29.618;91.752;152.348;183.562;90.172;79.700;0;627.152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79.342.069;b3S;I;2;S4;9;MARINGA;PR;06/2023;3.201.077;1.636;26.450;74.483;147.888;98.968;73.666;21;423.113;5.172;52.738;139.433;102.198;16.462;4.026;0;320.030;458;7.361;19.875;31.939;8.044;15;0;67.692;0;0;0;0;0;0;0;0;19.910;209.514;77.632;894;0;0;0;307.950;3.471;140.577;922.021;428.210;68.101;24.472;0;1.586.853;15.405;94.510;178.823;140.763;51.305;14.636;0;495.440;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;06/2023;3.091.755;706;8.629;23.342;35.501;18.068;7.397;0;93.642;7.202;48.561;119.923;125.152;22.170;538;0;323.546;1.707;18.406;51.183;85.129;21.036;116;0;177.577;0;0;0;0;0;0;0;0;25.006;158.076;62.037;978;0;0;0;246.097;4.290;203.905;688.241;237.978;89.337;37.339;0;1.261.090;19.597;142.739;217.120;268.672;176.890;164.785;0;989.803;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;06/2023;3.088.282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.938;233.846;401.639;988.590;720.947;694.057;0;3.044.018;14;2.426;8.546;12.778;8.308;12.193;0;44.264;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;06/2023;3.052.187;8.892;155.500;391.020;633.039;339.154;150.493;0;1.678.099;391.270;552.248;411.937;15.858;2.470;37;5;1.373.825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;249;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;8;5;0;0;0;0;13;0
MASTER;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;06/2023;2.968.119;52.224;305.956;739.272;953.870;238.762;56.445;0;2.346.528;8.876;23.647;22.666;38.028;14.471;7.955;117;115.760;0;0;0;0;0;0;0;0;1.393;2.148;5.524;8.788;3.729;3.725;616;25.923;24.061;367.165;28.874;180;0;0;0;420.281;0;0;0;0;0;0;0;0;221;718;33.140;8.713;6.499;9.891;443;59.626;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;06/2023;2.920.772;0;42;92;145;8;0;0;288;18.753;198.133;465.173;386.493;109.245;10.623;0;1.188.421;407;6.516;13.143;19.254;2.964;41;0;42.325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.905;318.370;958.032;233.934;91.793;12.413;0;1.635.448;6.009;32.044;11.309;659;534;2.678;1.057;54.290;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;06/2023;2.762.146;760;144.502;416.583;812.400;499.401;277.071;0;2.150.715;63;62.718;113.489;189.036;82.431;54.038;0;501.775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;19.382;12.700;46.733;16.605;6.480;7.756;0;109.655;0
BANCO DIGIMAIS S.A.;92.874.270;b1;I;3;S4;8;SAO PAULO;SP;06/2023;2.580.022;330;5.717;15.292;23.243;11.454;5.777;0;61.814;1.024;1.372;2.788;3.459;368;0;0;9.012;282.006;307.731;716.002;1.051.676;137.638;307;0;2.495.359;0;0;0;0;0;0;0;0;7.656;5.226;858;7;0;0;0;13.748;0;0;0;0;0;0;0;0;5;66;17;0;0;0;0;89;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;06/2023;2.534.921;2.263;20.523;60.902;113.997;70.653;43.875;0;312.214;17.589;143.762;240.229;243.075;44.200;245;0;689.101;1.726;20.562;55.491;106.874;26.284;109;0;211.046;0;0;0;0;0;0;0;0;39.801;185.446;64.886;453;0;0;0;290.587;3.592;88.221;123.032;268.405;22.114;2.945;0;508.309;27.806;117.988;266.055;101.084;10.537;194;0;523.664;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;06/2023;2.507.893;664;15.653;44.324;90.149;64.447;119.304;0;334.541;3.858;30.707;65.380;60.077;10.484;2.155;0;172.661;840;15.557;44.396;79.700;20.182;151;0;160.824;0;2;4;13;14;77;100;211;7.417;93.097;33.104;231;0;0;0;133.849;4.137;321.131;554.764;178.960;57.029;19.192;0;1.135.213;7.427;64.421;141.768;181.556;84.416;91.001;4;570.594;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b1;I;3;S4;8;GUARULHOS;SP;06/2023;2.474.490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.413;239.917;592.812;1.313.104;265.245;0;0;2.474.490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;06/2023;2.391.729;1.018;16.182;44.540;80.706;47.474;27.038;0;216.958;2.684;19.615;43.130;39.738;3.468;162;0;108.796;1.110;18.019;48.297;86.075;24.674;116;0;178.291;0;285;694;1.888;1.739;6.522;5.933;17.060;19.024;197.524;72.933;755;0;0;0;290.236;3.456;374.698;455.077;251.625;121.317;74.824;0;1.280.997;8.208;60.436;72.551;81.101;34.286;42.659;149;299.391;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;06/2023;2.337.209;0;0;0;0;0;0;0;0;0;189.403;431.022;1.566.245;14.191;0;0;2.200.861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;452;871;135.024;0;0;0;136.347;0
MERCADO PAGO INSTITUIÇÃO DE PAGAMENTO LTDA.;10.573.521;n4;I;2;S4;41;OSASCO;SP;06/2023;2.252.467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.627.375;581.195;43.897;0;0;0;2.252.467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;06/2023;2.238.828;79;891;1.977;3.102;1.275;240;0;7.565;22.182;228.173;512.554;902.752;444.304;117.388;3.909;2.231.263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;06/2023;2.236.147;23;1.824;5.108;10.288;5.759;4.865;0;27.867;8.832;61.257;158.883;136.445;12.748;106;0;378.271;1.260;14.991;44.324;73.964;21.171;66;0;155.775;1;112;208;569;565;3.011;5.442;9.909;10.357;71.587;24.973;163;0;0;0;107.080;11.355;182.327;431.111;460.601;114.739;14.474;0;1.214.607;14.870;78.584;140.836;94.254;11.609;2.485;0;342.637;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;06/2023;2.203.928;0;0;0;0;0;0;0;0;2.378;86.236;158.869;288.968;141.431;45.148;28;723.058;240;5.821;17.396;33.097;12.555;47;0;69.155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;390;331.406;473.957;361.480;104.230;13.896;0;1.285.357;8.640;73.093;11.780;12.834;8.723;10.896;392;126.358;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;06/2023;2.186.880;258;2.624;6.422;14.042;10.285;5.057;0;38.688;36.843;186.481;323.630;221.659;50.805;8.442;0;827.861;1.481;13.697;33.514;58.417;14.387;25;0;121.521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.687;313.493;387.352;298.462;78.797;7.778;0;1.094.570;17.538;74.972;8.974;1.040;1.122;594;0;104.240;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;06/2023;2.003.189;530;12.572;39.797;79.970;56.712;38.954;0;228.536;4.826;50.816;96.742;71.315;12.603;736;0;237.040;413;13.481;36.589;62.482;16.010;112;0;129.087;0;0;0;0;0;0;0;0;13.852;123.453;44.312;272;0;0;0;181.889;4.543;73.864;440.589;108.356;18.209;2.623;0;648.184;17.826;109.814;232.859;137.743;56.651;23.560;0;578.454;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;06/2023;1.991.777;174;3.627;9.626;14.262;4.975;4.298;0;36.963;4.399;41.708;99.208;85.557;17.148;6.622;19;254.661;564;10.578;28.505;50.337;13.258;36;0;103.277;0;0;0;0;0;0;0;0;10.254;120.322;41.690;244;0;0;0;172.510;2.705;228.331;400.446;166.229;96.885;94.131;0;988.726;8.166;59.448;98.963;114.349;69.301;85.068;344;435.639;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;S4;8;PORTO ALEGRE;RS;06/2023;1.889.053;17.775;89.374;228.494;385.558;182.519;46.891;0;950.611;175;112.284;285.814;383.736;122.244;31.755;0;936.008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;505;1.014;346;1;0;0;0;1.865;0;0;0;0;0;0;0;0;97;65;246;112;50;0;0;570;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;06/2023;1.835.458;307;8.564;22.111;50.965;38.141;42.583;0;162.670;15.608;76.366;184.917;311.087;95.121;47.406;0;730.505;719;11.769;32.300;70.012;22.261;73;0;137.133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.357;103.370;251.989;139.574;115.128;132.222;0;743.640;16.413;28.613;12.448;1.850;1.342;843;0;61.510;0
WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;23.862.762;n1;I;2;S4;14;SAO PAULO;SP;06/2023;1.795.143;0;0;0;0;0;0;0;0;38;6.767;16.077;20.231;5.643;1.426;0;50.182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;935.124;679.078;100.532;30.149;78;0;0;1.744.962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;06/2023;1.774.989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;2.299;16.879;15.893;6.386;0;0;41.626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.088;110.246;1.045.959;90.943;63.015;61.364;0;1.375.616;3.648;28.585;210.938;96.160;9.896;8.521;0;357.748;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM;37.442.605;b3S;I;2;S4;9;COLIDER;MT;06/2023;1.737.706;1.132;13.665;41.347;75.603;45.746;41.615;0;219.108;11.034;45.791;101.443;92.246;9.721;108;0;260.342;1.481;20.114;60.559;108.436;27.592;174;0;218.358;17;123;252;701;694;3.193;4.703;9.682;23.286;116.269;36.702;234;0;0;0;176.490;4.475;35.148;124.496;234.062;130.067;37.478;0;565.726;17.606;58.953;97.807;79.363;27.087;7.154;31;288.001;0
MERCADO CRÉDITO SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;37.679.449;n1;I;2;S4;14;OSASCO;SP;06/2023;1.721.303;0;0;0;0;0;0;0;0;58.772;238.327;131.545;1.789;0;0;0;430.434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;942.239;251.211;95.536;1.884;0;0;0;1.290.870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;06/2023;1.708.246;581;12.983;36.875;74.762;50.875;29.511;0;205.587;5.554;29.575;59.490;45.724;3.935;94;0;144.372;407;5.726;17.624;30.608;7.378;7;0;61.751;0;0;0;0;0;0;0;0;13.957;107.690;35.049;303;0;0;0;157.000;5.589;143.888;268.756;255.240;48.785;6.197;0;728.455;8.549;116.228;196.816;79.503;9.523;461;0;411.080;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;06/2023;1.689.577;30;853;2.250;5.843;4.608;4.765;0;18.349;15.811;55.112;206.665;324.389;132.621;177.704;1.121;913.423;1.110;7.718;18.670;35.853;8.698;51;0;72.100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.618;109.293;193.388;248.461;45.129;12.467;0;610.356;32.069;38.336;1.516;1.615;731;1.083;0;75.349;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;06/2023;1.684.780;188;3.399;9.372;16.561;8.395;9.374;0;47.288;3.192;37.856;82.287;100.609;28.616;12.671;0;265.231;2.267;33.049;90.971;167.160;49.190;632;0;343.269;36;652;1.402;3.802;3.622;15.552;16.367;41.433;16.864;202.087;82.206;938;0;0;0;302.095;2.249;45.912;86.516;69.687;42.544;40.913;0;287.822;7.335;51.099;79.649;131.289;70.622;57.622;25;397.641;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;06/2023;1.651.216;189;5.154;14.246;31.415;18.334;3.252;0;72.591;30.917;216.249;325.243;206.750;29.805;472;0;809.435;1.034;9.724;26.869;50.912;6.579;0;0;95.118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.889;90.907;225.507;240.734;44.067;16.527;0;619.630;14.173;28.005;8.665;2.719;837;44;0;54.442;0
CREDSYSTEM INSTITUIÇÃO DE PAGAMENTO LTDA;4.670.195;n4;I;2;S5;41;BARUERI;SP;06/2023;1.607.318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.607.318;0;0;0;0;0;1.607.318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO INBURSA S.A.;4.866.275;b1;I;3;S4;8;SAO PAULO;SP;06/2023;1.597.816;6.746;118.324;327.110;622.181;364.643;146.866;0;1.585.870;177;1.407;3.094;4.795;1.051;290;15;10.830;29;137;335;463;142;2;0;1.109;0;0;0;0;0;0;0;0;3;3;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WILL S.A. INSTITUICAO DE PAGAMENTO;36.272.465;n4;I;2;S4;41;SAO PAULO;SP;06/2023;1.571.949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.002.988;565.256;3.705;1;0;0;1.571.949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;06/2023;1.566.337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.794;231.326;602.651;693.803;26.734;29;0;1.566.337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
