Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24.830.879;b3S;I;2;S5;9;MINEIROS;GO;06/2022;319.639;0;0;0;0;0;0;0;0;1.289;27.305;69.863;8.333;259;13;0;107.062;68;2.845;7.649;15.671;3.251;0;0;29.485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211;16.852;91.735;40.464;12.561;2.390;0;164.213;336;15.951;2.453;139;0;0;0;18.879;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92.796.564;b3S;I;2;S4;9;PORTO ALEGRE;RS;06/2022;318.059;49;1.856;5.048;7.812;1.277;212;0;16.253;389;5.077;16.073;13.711;2.858;2.342;0;40.450;48;2.255;6.192;10.316;2.905;10;0;21.725;0;0;0;0;0;0;0;0;2.702;53.905;19.415;190;0;0;0;76.213;1;9.827;16.967;24.050;11.972;6.971;0;69.788;1.430;12.702;18.959;31.265;16.163;13.111;0;93.631;0
COOPECREDI GUARIBA - COOPERATIVA DE CREDITO;44.469.161;b3S;I;2;S4;9;GUARIBA;SP;06/2022;317.473;0;160;420;852;38;0;0;1.470;98;22.778;25.894;32.389;9.107;0;0;90.266;0;558;1.425;2.550;95;0;0;4.628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;38.382;149.823;21.364;2.428;0;0;212.081;258;3.150;2.427;2.650;392;152;0;9.028;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2.144.899;b3S;I;2;S5;9;OURO PRETO DO OESTE;RO;06/2022;315.060;1;81;273;223;0;0;0;579;650;34.001;28.119;3.032;191;0;0;65.993;0;1.245;3.726;6.699;1.457;11;0;13.139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288;26.417;85.271;94.855;11.941;2.906;0;221.678;460;11.669;1.542;0;0;0;0;13.671;0
CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;2.309.070;b3S;I;2;S5;9;JI-PARANA;RO;06/2022;313.546;0;0;0;0;0;0;0;0;2.217;47.618;110.736;36.634;1.543;2;0;198.750;134;2.019;5.655;6.938;710;0;0;15.457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.672;28.225;0;0;0;47.897;2.407;30.943;16.276;1.636;173;7;0;51.442;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5.863.726;b3S;I;2;S5;9;SANANDUVA;RS;06/2022;309.956;0;61;181;481;426;349;0;1.497;685;10.879;20.853;32.433;12.631;6.721;0;84.201;119;1.673;4.371;8.804;2.847;82;0;17.896;0;0;0;0;0;0;0;0;0;134;28;0;0;0;0;162;1.899;24.195;62.341;36.892;31.661;29.507;0;186.495;606;5.211;8.583;4.056;746;466;37;19.705;0
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23.949.522;b3S;I;2;S5;9;CARMO DO PARANAIBA;MG;06/2022;308.988;2;106;235;354;0;0;0;697;152;6.311;13.380;21.062;7.375;6.238;0;54.518;4;374;852;1.998;690;0;0;3.917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308;33.244;96.609;78.263;22.413;12.042;0;242.879;116;4.872;1.606;276;107;0;0;6.977;0
COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;3.645.752;b3S;I;2;S5;9;SAO GOTARDO;MG;06/2022;308.842;0;35;92;179;16;0;0;322;544;11.364;32.670;30.406;8.009;4.875;0;87.868;7;1.154;3.153;5.610;1.138;0;0;11.062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.035;112.608;44.516;17.331;5.446;0;202.937;170;5.691;791;2;0;0;0;6.654;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1.604.998;b3S;I;2;S5;9;SAO GONCALO DO SAPUCAI;MG;06/2022;306.689;21;712;1.925;3.860;913;2;0;7.434;1.032;11.221;25.492;32.823;7.574;379;0;78.520;97;4.259;11.788;22.916;4.231;4;0;43.297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;21.998;69.891;53.451;10.931;581;0;157.211;2.520;12.288;4.485;322;292;319;0;20.226;0
COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER;24.048.910;b3S;I;2;S5;9;GUARANESIA;MG;06/2022;305.614;10;348;1.161;2.959;1.234;1;0;5.714;711;11.191;35.042;34.099;11.425;519;0;92.987;34;1.204;3.074;7.407;1.790;9;0;13.519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;15.371;59.074;47.598;32.288;8.046;0;162.402;1.353;11.561;12.360;3.550;1.870;297;0;30.992;0
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698.609;b3S;I;2;S5;9;PARACATU;MG;06/2022;305.402;0;0;0;0;0;0;0;0;685;13.440;23.358;56.785;14.232;964;0;109.462;45;1.415;3.230;6.852;2.762;55;0;14.359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.154;16.662;84.659;44.314;10.933;1.967;0;161.690;1.662;12.882;3.362;1.950;34;0;0;19.890;0
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;06/2022;301.667;29;928;2.942;5.604;1.503;289;0;11.295;2.267;16.497;38.089;42.328;8.613;7.238;0;115.032;198;3.489;9.030;15.418;3.088;3;0;31.226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;12.926;47.428;33.844;15.404;7.112;0;116.739;5.173;12.825;3.192;3.124;2.059;1.003;0;27.375;0
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80.959.612;b3S;I;2;S5;9;RIO DO SUL;SC;06/2022;297.651;9;490;1.290;2.680;1.084;666;0;6.220;551;9.607;26.764;45.947;18.800;12.080;0;113.748;107;3.460;11.261;22.773;6.970;8;0;44.579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;9.795;52.886;22.095;19.487;15.672;0;119.968;717;2.826;2.028;1.933;1.800;3.831;0;13.136;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8.624.548;b3S;I;2;S5;9;MURIAE;MG;06/2022;291.651;4;74;207;408;88;0;0;782;894;14.980;21.624;20.724;6.797;500;0;65.518;85;837;2.124;3.962;989;3;0;8.001;0;0;0;0;0;0;0;0;2;27;6;0;0;0;0;35;3.829;38.153;27.409;41.497;29.076;19.835;0;159.799;2.317;8.435;19.646;20.608;5.682;741;87;57.516;0
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22.724.710;b3S;I;2;S5;9;SAO TIAGO;MG;06/2022;285.957;20;601;1.635;3.024;1.187;181;0;6.647;1.546;23.366;51.569;73.704;27.709;13.152;0;191.045;80;1.328;3.651;7.801;3.920;9;0;16.789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;309;9.072;25.651;19.244;4.931;1.835;0;61.043;1.014;5.555;2.049;775;458;582;0;10.434;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5.231.945;b3S;I;2;S5;9;IVAIPORA;PR;06/2022;282.844;47;456;1.431;3.660;2.456;3.322;0;11.372;589;9.287;23.951;24.569;7.234;2.299;0;67.930;41;642;1.704;4.032;1.995;1;0;8.417;0;0;0;0;0;0;0;0;0;10;3;0;0;0;0;12;1.273;36.891;41.208;32.258;23.580;14.864;0;150.075;1.536;9.398;13.250;14.666;5.362;762;63;45.038;0
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3.047.549;b3S;I;2;S5;9;RIO VERDE;GO;06/2022;281.987;2;23;61;115;11;0;0;212;502;12.230;55.442;60.439;11.116;2.608;0;142.338;18;1.149;4.343;8.387;1.698;0;0;15.595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;16.055;34.505;43.322;14.867;540;0;109.295;607;5.642;4.433;1.768;1.009;1.089;0;14.548;0
COOPERATIVA DE CRÉDITO DA REGIÃO DE FRONTEIRAS DE RO/MT LTDA. - SICOOB FRONTEIRAS;3.612.764;b3S;I;2;S5;9;CACOAL;RO;06/2022;275.547;0;67;188;441;110;0;0;806;4.393;16.994;65.110;48.881;2.379;1;0;137.758;20;1.009;2.167;5.203;1.178;0;0;9.577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;515;18.538;28.770;41.998;6.644;0;0;96.464;2.272;25.164;3.177;329;0;0;0;30.942;0
COOPERATIVA DE CRÉDITO COCRE;54.401.286;b3S;I;2;S4;9;PIRACICABA;SP;06/2022;275.492;2;343;997;2.017;242;5;0;3.607;679;10.046;31.426;38.805;6.392;287;0;87.634;51;957;2.772;5.361;1.251;5;0;10.397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.314;61.591;56.440;24.761;1.370;0;162.477;1.514;6.399;3.334;130;0;0;0;11.376;0
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76.461.557;b3S;I;2;S5;9;CASCAVEL;PR;06/2022;273.302;0;0;0;0;0;0;0;0;533;40.563;96.514;84.360;24.007;2.357;0;248.333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322;15.136;107;0;0;0;15.564;504;1.950;4.752;2.070;129;0;0;9.405;0
COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE;73.443.863;b3S;I;2;S5;9;BLUMENAU;SC;06/2022;273.280;1;52;137;180;15;0;0;385;949;14.069;36.750;57.668;19.537;7.470;0;136.444;23;3.069;8.467;13.249;3.086;13;0;27.907;21;1.331;3.922;9.036;7.683;24.502;12.460;58.954;155;26.479;9.498;51;0;0;0;36.182;0;0;0;0;0;0;0;0;324;3.543;2.600;2.112;1.729;3.102;0;13.409;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;06/2022;272.265;0;0;0;0;0;0;0;0;293;10.976;30.382;49.996;12.787;90;0;104.523;498;16.325;45.795;79.230;25.553;133;0;167.534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;49;75;78;0;0;0;208;0
COOPERATIVA DE CRÉDITO UNICRED EVOLUÇÃO LTDA. - UNICRED EVOLUÇÃO;1.727.929;b3S;I;2;S5;9;PATOS DE MINAS;MG;06/2022;267.939;0;0;0;0;0;0;0;0;339;16.299;42.765;68.128;32.743;31.163;0;191.437;34;1.072;2.799;4.308;797;4;0;9.014;0;502;1.726;3.594;2.600;3.462;0;11.884;135;18.267;6.591;35;0;0;0;25.028;0;0;0;0;0;0;0;0;156;8.003;8.865;5.792;3.934;3.827;0;30.576;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA;3.965.737;b3S;I;2;S5;9;XAXIM;SC;06/2022;267.256;1;38;99;245;114;1;0;498;416;6.112;12.880;14.346;4.369;1.022;129;39.273;33;521;1.362;2.718;700;5;0;5.340;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;3;548;20.819;35.371;46.962;36.703;42.385;0;182.789;783;7.103;16.378;10.992;3.029;1.044;25;39.353;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7.026.923;b3S;I;2;S5;9;UMUARAMA;PR;06/2022;266.152;144;3.076;7.846;19.726;15.801;23.538;0;70.130;1.038;5.961;16.222;15.266;4.651;645;0;43.783;122;1.053;2.642;5.248;1.817;3;0;10.885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;14.627;42.540;48.434;17.156;7.088;0;129.850;3.619;7.310;461;81;32;0;0;11.504;0
COOPERATIVA DE CRÉDITO LITORÂNEA;85.291.086;b3S;I;2;S5;9;JACINTO MACHADO;SC;06/2022;262.929;0;339;880;1.870;699;109;0;3.896;792;13.780;33.968;50.478;18.034;5.117;0;122.168;72;6.240;17.465;33.764;9.401;87;0;67.029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;3.248;24.471;13.932;12.256;8.929;0;63.003;781;2.772;1.815;849;454;162;0;6.832;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4.463.602;b3S;I;2;S4;9;MARILIA;SP;06/2022;262.422;326;3.245;9.391;17.588;8.355;9.348;0;48.254;631;9.324;23.210;24.188;3.597;53;0;61.004;58;1.685;4.609;7.378;1.404;2;0;15.136;0;0;0;0;0;0;0;0;3.701;31.318;11.733;100;0;0;0;46.851;101;8.139;11.989;10.707;2.276;131;0;33.343;1.859;14.749;14.589;18.013;7.135;1.488;0;57.834;0
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4.388.688;b3S;I;2;S5;9;GOIANIA;GO;06/2022;260.230;11;6;14;13;0;0;0;45;311;6.822;19.984;9.380;1.977;2.312;0;40.787;60;741;1.954;3.136;428;0;0;6.319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.795;72.988;57.447;16.781;0;0;171.011;789;5.396;6.470;13.498;12.955;2.960;0;42.069;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86.829.827;b3S;I;2;S5;9;BRACO DO NORTE;SC;06/2022;259.340;0;0;0;0;0;0;0;0;395;5.793;14.605;21.620;6.344;1.376;0;50.134;22;1.572;4.336;8.942;2.447;3;0;17.322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;13.990;56.610;40.836;29.039;45.998;0;186.574;1.040;2.936;1.316;17;0;0;0;5.310;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CENTRO-SUL RS/MS - CRESOL CENTRO-SUL RS/MS;2.910.987;b3S;I;2;S5;9;ERECHIM;RS;06/2022;257.069;0;0;0;0;0;0;0;0;351;8.117;22.395;32.743;10.475;5.482;0;79.562;113;1.092;3.117;7.216;1.772;35;0;13.345;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;7;300;12.330;53.340;20.198;17.952;18.265;0;122.386;796;7.194;19.065;9.466;2.541;2.650;57;41.769;0
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72.257.793;b3S;I;2;S5;9;FORTALEZA;CE;06/2022;255.966;65;2.753;7.724;16.340;11.538;8.559;0;46.978;1.067;15.515;33.765;30.487;1.984;148;0;82.967;181;5.223;14.243;23.702;6.333;18;0;49.700;0;9;22;55;58;283;151;578;3.407;29.207;12.143;111;0;0;0;44.868;0;0;0;0;0;0;0;0;1.177;6.244;6.778;11.705;3.583;1.388;0;30.875;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2.641.032;b3S;I;2;S5;9;SANTA MARIA;RS;06/2022;250.172;5;116;287;338;20;0;0;765;683;11.007;25.417;45.515;17.963;5.502;144;106.231;16;1.374;3.838;5.100;1.316;96;0;11.740;44;384;848;2.132;1.663;5.668;972;11.712;207;14.801;5.638;24;0;0;0;20.671;0;0;0;0;0;0;0;0;1.235;12.701;27.963;37.212;12.762;7.099;80;99.053;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA - SICREDI SUL SC;3.793.242;b3S;I;2;S4;9;CRICIUMA;SC;06/2022;248.517;4;332;913;1.499;260;0;0;3.008;812;6.568;15.878;12.900;2.233;567;0;38.959;96;2.225;6.075;9.900;2.344;6;0;20.646;0;0;0;0;0;0;0;0;2.612;28.435;10.440;73;0;0;0;41.560;377;20.625;42.687;20.906;12.162;11.442;0;108.199;1.397;7.840;6.991;11.177;6.278;2.464;0;36.145;0
VOITER;50.531;b1;C;2;S4;199;SAO PAULO;SP;06/2022;247.826;0;6;216;178;0;0;0;400;2;29.612;49.827;94.520;46.490;21.885;0;242.336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;368;1.128;2.128;957;255;0;5.090;0
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5.888.589;b3S;I;2;S5;9;CURITIBA;PR;06/2022;247.194;329;5.279;13.382;28.455;20.577;14.767;0;82.789;1.452;8.953;32.378;34.817;5.971;208;0;83.780;32;432;1.224;2.513;311;0;0;4.513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.506;32.038;12.469;8.940;2.044;0;66.998;4.315;2.490;1.545;442;322;0;0;9.113;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;S4;5;VITORIA;ES;06/2022;244.027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.499;11.837;71.511;99.234;33.411;4.155;0;229.646;36;1.152;3.227;4.636;4.108;1.222;0;14.381;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO;2.448.310;b3S;I;2;S5;9;CASCAVEL;PR;06/2022;243.555;32;180;579;1.467;557;380;0;3.194;394;4.595;14.499;16.359;7.998;5.185;3;49.034;63;497;1.550;3.645;1.188;2;0;6.945;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;717;33.236;29.882;31.952;26.581;35.087;0;157.455;1.020;3.088;9.693;9.146;3.214;745;20;26.926;0
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966.246;b3S;I;2;S4;9;ITAI;SP;06/2022;242.764;39;518;1.440;3.250;812;1;0;6.061;1.572;15.705;34.359;44.853;9.270;0;0;105.759;6;1.210;3.120;5.173;601;0;0;10.109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.594;52.643;23.293;9.854;0;0;107.384;2.569;7.982;2.898;1;0;0;0;13.451;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78.483.310;b3S;I;2;S5;9;ITAPIRANGA;SC;06/2022;242.570;0;0;0;0;0;0;0;0;103;7.979;21.604;34.964;21.673;26.451;1.349;114.123;19;1.565;4.405;10.779;4.007;14;0;20.789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;17.558;32.300;15.438;15.263;25.218;0;105.788;140;689;273;230;229;308;0;1.870;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81.054.686;b3S;I;2;S4;9;LAPA;PR;06/2022;240.682;63;1.283;3.692;6.970;3.098;864;0;15.969;923;5.878;21.659;8.304;1.371;14;0;38.148;62;1.181;3.998;6.224;1.397;0;0;12.863;0;0;0;0;0;0;0;0;2.003;19.795;7.129;40;0;0;0;28.968;213;11.634;51.067;33.550;19.313;379;0;116.157;997;6.903;8.076;8.915;3.245;441;0;28.577;0
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4.379.829;n1;I;2;S5;14;CURITIBA;PR;06/2022;239.906;0;0;0;0;0;0;0;0;52.143;85.092;93.548;8.898;0;0;0;239.682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;89;116;15;0;0;0;224;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA - SICOOB COOPEMG;3.269.540;b3S;I;2;S5;9;BELO HORIZONTE;MG;06/2022;239.325;391;10.127;25.802;65.111;57.663;63.760;0;222.854;430;729;3.769;2.126;498;295;0;7.847;44;438;1.152;2.658;606;6;0;4.905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.441;1.330;942;7;0;0;0;3.720;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81.367.880;b3S;I;2;S5;9;TURVO;SC;06/2022;238.908;0;13;30;83;43;0;0;169;459;9.392;22.177;36.520;15.049;13.201;0;96.797;27;1.529;4.382;8.956;3.427;301;0;18.623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.713;37.561;25.412;21.397;14.171;0;119.253;521;2.380;123;229;233;580;0;4.066;0
COOPERATIVA DE CRÉDITO SICOOB COOPMIL;62.673.470;b3S;I;2;S4;9;SAO PAULO;SP;06/2022;231.015;1.018;10.171;25.593;66.937;55.202;50.008;0;208.929;1.130;2.379;6.085;6.988;1.313;45;0;17.941;5;15;42;135;20;0;0;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;16;8;0;0;34;1.997;1.889;9;1;0;0;0;3.896;0
BANCO PAULISTA S.A.;61.820.817;b1;I;2;S4;8;SAO PAULO;SP;06/2022;228.234;443;7.537;21.341;42.641;26.701;13.923;0;112.586;7;6.217;15.599;23.155;13.156;3.549;0;61.683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;7.397;4.432;10.437;6.900;24.610;162;53.965;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER - COOPEREMB;46.642.294;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;06/2022;226.746;304;7.912;33.177;79.819;55.559;28.873;0;205.644;430;1.346;3.608;6.287;627;0;0;12.298;18;429;1.254;3.153;1.502;3;0;6.359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;372;1.129;422;522;0;0;0;2.445;0
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER;19.449.602;b3S;I;2;S5;9;CARATINGA;MG;06/2022;223.561;0;23;48;57;0;0;0;128;781;7.529;11.348;20.167;7.477;1.714;0;49.016;46;1.275;2.375;5.052;1.420;0;0;10.168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;44.859;38.972;43.809;19.994;9.180;0;156.842;1.292;4.566;1.356;190;5;0;0;7.407;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8.742.188;b3S;I;2;S5;9;CUIABA;MT;06/2022;223.348;57;1.452;3.448;7.463;5.784;9.241;0;27.445;1.892;12.076;40.366;50.225;7.963;1.610;0;114.132;64;783;2.181;5.165;2.022;3;0;10.218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248;1.724;30.984;26.612;2.912;127;0;62.607;2.333;2.998;2.071;607;438;499;0;8.946;0
COOPERATIVA DE CRÉDITO UNIQUE BR;73.647.935;b3S;I;2;S5;9;CAMPO GRANDE;MS;06/2022;220.992;0;80;243;327;0;0;0;650;389;8.972;23.113;33.256;9.444;5.523;0;80.697;90;3.312;8.954;16.422;4.207;0;0;32.984;15;1.123;3.495;8.950;7.548;33.015;10.099;64.245;12;180;523;532;0;0;0;1.247;0;0;203;0;0;0;0;203;2.070;9.002;7.945;13.180;5.954;2.814;0;40.966;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23.623.636;b3S;I;2;S5;9;SINOP;MT;06/2022;217.319;0;36;103;353;150;0;0;641;185;12.560;25.617;31.867;7.029;4;0;77.262;59;3.273;8.585;17.357;6.036;4;0;35.314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;15.268;52.465;27.242;2.252;767;0;97.997;1.078;3.058;1.934;26;8;0;0;6.104;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO RIO GRANDE DO SUL - CRESOL RIO GRANDE DO SUL;6.139.650;b3S;I;2;S5;9;BENTO GONCALVES;RS;06/2022;216.850;0;40;146;291;98;0;0;575;464;6.765;17.826;17.443;6.428;988;0;49.914;18;502;1.369;3.008;1.045;1;0;5.943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.209;10.038;47.662;23.764;19.019;21.972;0;123.665;864;4.928;13.064;13.153;4.221;493;31;36.753;0
